user_id,timestamp,treatment,conversion,revenue,exposure_count,category,channel,event_type
USR_01776,2026-01-12 20:58:46,1,0,0.0,11,Electronics,Retargeting Display Banner,campaign_interaction
USR_01510,2026-01-12 21:04:42,1,0,0.0,6,Sports,Email Newsletter,campaign_interaction
USR_01241,2026-01-12 21:21:43,0,1,4543.16,7,Home,Retargeting Display Banner,campaign_interaction
USR_00292,2026-01-12 21:25:24,1,0,0.0,2,Electronics,In-App Push Message,campaign_interaction
USR_01515,2026-01-12 21:27:26,1,0,0.0,3,Electronics,Email Newsletter,campaign_interaction
USR_01151,2026-01-12 21:28:07,1,0,0.0,4,Electronics,Paid Search Ad,campaign_interaction
USR_01879,2026-01-12 21:38:04,1,0,0.0,9,Home,Paid Search Ad,campaign_interaction
USR_01817,2026-01-12 21:44:22,1,0,0.0,7,Fashion,In-App Push Message,campaign_interaction
USR_00387,2026-01-12 21:49:04,1,0,0.0,1,Electronics,In-App Push Message,campaign_interaction
USR_01040,2026-01-12 21:54:34,0,0,0.0,2,Sports,Retargeting Display Banner,campaign_interaction
USR_00381,2026-01-12 22:17:28,1,0,0.0,4,Fashion,Email Newsletter,campaign_interaction
USR_01555,2026-01-12 22:18:14,0,0,0.0,7,Electronics,Paid Search Ad,campaign_interaction
USR_00456,2026-01-12 22:25:02,1,0,0.0,11,Home,Retargeting Display Banner,campaign_interaction
USR_00962,2026-01-12 22:29:05,1,0,0.0,11,Sports,Email Newsletter,campaign_interaction
USR_00505,2026-01-12 22:39:49,1,0,0.0,1,Electronics,Retargeting Display Banner,campaign_interaction
USR_01328,2026-01-12 22:51:04,1,1,17463.53,4,Beauty,In-App Push Message,campaign_interaction
USR_00771,2026-01-12 22:51:45,1,0,0.0,2,Sports,In-App Push Message,campaign_interaction
USR_01275,2026-01-12 23:02:12,0,0,0.0,1,Fashion,Retargeting Display Banner,campaign_interaction
USR_00853,2026-01-12 23:08:44,1,0,0.0,5,Fashion,In-App Push Message,campaign_interaction
USR_00517,2026-01-12 23:10:27,1,0,0.0,8,Beauty,Paid Search Ad,campaign_interaction
USR_00338,2026-01-12 23:28:01,0,0,0.0,9,Beauty,Paid Search Ad,campaign_interaction
USR_00052,2026-01-12 23:46:51,1,0,0.0,3,Beauty,In-App Push Message,campaign_interaction
USR_00692,2026-01-13 00:36:17,1,0,0.0,10,Beauty,Email Newsletter,campaign_interaction
USR_00831,2026-01-13 00:41:17,1,1,6106.84,1,Home,Paid Search Ad,campaign_interaction
USR_01471,2026-01-13 00:48:38,1,0,0.0,5,Home,Email Newsletter,campaign_interaction
USR_00830,2026-01-13 00:52:01,1,0,0.0,10,Beauty,In-App Push Message,campaign_interaction
USR_01852,2026-01-13 01:00:09,1,0,0.0,2,Sports,Retargeting Display Banner,campaign_interaction
USR_01902,2026-01-13 01:24:08,1,0,0.0,7,Home,Email Newsletter,campaign_interaction
USR_00681,2026-01-13 01:34:01,0,0,0.0,1,Beauty,In-App Push Message,campaign_interaction
USR_00931,2026-01-13 01:34:18,1,0,0.0,3,Beauty,Email Newsletter,campaign_interaction
USR_01261,2026-01-13 01:39:27,1,0,0.0,4,Electronics,Retargeting Display Banner,campaign_interaction
USR_00524,2026-01-13 01:48:33,1,0,0.0,10,Beauty,Retargeting Display Banner,campaign_interaction
USR_01664,2026-01-13 01:52:09,1,0,0.0,9,Sports,Paid Search Ad,campaign_interaction
USR_01104,2026-01-13 02:14:55,1,0,0.0,3,Fashion,Email Newsletter,campaign_interaction
USR_00100,2026-01-13 02:30:38,1,0,0.0,2,Electronics,Paid Search Ad,campaign_interaction
USR_01172,2026-01-13 02:39:00,1,0,0.0,11,Beauty,In-App Push Message,campaign_interaction
USR_00959,2026-01-13 02:47:09,1,1,7193.75,11,Electronics,Retargeting Display Banner,campaign_interaction
USR_01750,2026-01-13 02:49:31,1,0,0.0,10,Sports,In-App Push Message,campaign_interaction
USR_00529,2026-01-13 03:05:37,1,0,0.0,3,Electronics,Email Newsletter,campaign_interaction
USR_00831,2026-01-13 03:12:50,1,0,0.0,6,Beauty,Retargeting Display Banner,campaign_interaction
USR_00397,2026-01-13 03:25:09,1,0,0.0,3,Beauty,Retargeting Display Banner,campaign_interaction
USR_01327,2026-01-13 03:43:12,1,0,0.0,5,Beauty,In-App Push Message,campaign_interaction
USR_00381,2026-01-13 04:07:48,1,0,0.0,5,Fashion,In-App Push Message,campaign_interaction
USR_01018,2026-01-13 04:07:53,1,0,0.0,8,Home,Email Newsletter,campaign_interaction
USR_01710,2026-01-13 04:27:30,1,0,0.0,7,Home,Email Newsletter,campaign_interaction
USR_01581,2026-01-13 04:35:13,1,1,18333.97,8,Sports,Paid Search Ad,campaign_interaction
USR_00959,2026-01-13 04:36:30,1,1,7180.6,5,Fashion,Email Newsletter,campaign_interaction
USR_01110,2026-01-13 05:00:05,0,0,0.0,9,Beauty,In-App Push Message,campaign_interaction
USR_01050,2026-01-13 05:04:32,1,0,0.0,6,Electronics,Email Newsletter,campaign_interaction
USR_01565,2026-01-13 05:12:49,1,0,0.0,4,Sports,Retargeting Display Banner,campaign_interaction
USR_01138,2026-01-13 05:22:40,1,0,0.0,7,Fashion,In-App Push Message,campaign_interaction
USR_00245,2026-01-13 05:30:19,0,0,0.0,2,Beauty,Retargeting Display Banner,campaign_interaction
USR_00115,2026-01-13 05:46:07,1,0,0.0,12,Beauty,Paid Search Ad,campaign_interaction
USR_00427,2026-01-13 06:03:00,1,0,0.0,6,Fashion,Paid Search Ad,campaign_interaction
USR_00611,2026-01-13 06:19:04,1,0,0.0,9,Fashion,Paid Search Ad,campaign_interaction
USR_00254,2026-01-13 06:20:05,0,0,0.0,3,Beauty,Paid Search Ad,campaign_interaction
USR_01859,2026-01-13 06:21:17,1,0,0.0,5,Sports,Paid Search Ad,campaign_interaction
USR_00966,2026-01-13 07:08:04,1,0,0.0,9,Home,Paid Search Ad,campaign_interaction
USR_00824,2026-01-13 07:28:27,0,0,0.0,11,Home,Retargeting Display Banner,campaign_interaction
USR_01892,2026-01-13 07:34:00,1,0,0.0,12,Fashion,In-App Push Message,campaign_interaction
USR_00826,2026-01-13 07:45:00,1,0,0.0,3,Beauty,In-App Push Message,campaign_interaction
USR_00944,2026-01-13 07:48:29,1,1,3399.04,8,Home,Email Newsletter,campaign_interaction
USR_00581,2026-01-13 07:55:55,0,0,0.0,2,Sports,In-App Push Message,campaign_interaction
USR_00447,2026-01-13 08:01:54,1,0,0.0,11,Home,Retargeting Display Banner,campaign_interaction
USR_00543,2026-01-13 09:11:25,1,0,0.0,5,Beauty,Retargeting Display Banner,campaign_interaction
USR_01974,2026-01-13 09:11:57,1,0,0.0,8,Beauty,In-App Push Message,campaign_interaction
USR_01022,2026-01-13 09:14:06,1,0,0.0,12,Beauty,In-App Push Message,campaign_interaction
USR_00195,2026-01-13 09:17:56,1,1,7659.14,2,Sports,In-App Push Message,campaign_interaction
USR_01928,2026-01-13 09:18:27,0,0,0.0,3,Fashion,Retargeting Display Banner,campaign_interaction
USR_00237,2026-01-13 09:55:39,0,0,0.0,9,Home,In-App Push Message,campaign_interaction
USR_01127,2026-01-13 09:58:40,0,0,0.0,7,Sports,Email Newsletter,campaign_interaction
USR_01189,2026-01-13 10:01:34,1,0,0.0,11,Home,Email Newsletter,campaign_interaction
USR_00740,2026-01-13 10:09:05,0,0,0.0,7,Sports,Retargeting Display Banner,campaign_interaction
USR_01092,2026-01-13 10:13:56,1,0,0.0,10,Sports,Retargeting Display Banner,campaign_interaction
USR_01546,2026-01-13 10:14:11,1,0,0.0,6,Beauty,In-App Push Message,campaign_interaction
USR_00121,2026-01-13 10:27:41,0,0,0.0,6,Home,Paid Search Ad,campaign_interaction
USR_00844,2026-01-13 10:46:56,1,0,0.0,11,Beauty,Email Newsletter,campaign_interaction
USR_01278,2026-01-13 10:58:09,1,0,0.0,7,Beauty,Paid Search Ad,campaign_interaction
USR_00152,2026-01-13 11:07:21,1,0,0.0,4,Fashion,Retargeting Display Banner,campaign_interaction
USR_01324,2026-01-13 11:09:08,1,0,0.0,4,Electronics,Paid Search Ad,campaign_interaction
USR_01865,2026-01-13 11:12:26,1,0,0.0,4,Home,Email Newsletter,campaign_interaction
USR_00447,2026-01-13 11:13:38,1,0,0.0,12,Home,In-App Push Message,campaign_interaction
USR_00937,2026-01-13 11:16:09,1,0,0.0,11,Beauty,In-App Push Message,campaign_interaction
USR_01861,2026-01-13 11:20:13,1,0,0.0,11,Sports,Paid Search Ad,campaign_interaction
USR_00632,2026-01-13 11:24:34,1,0,0.0,11,Electronics,Retargeting Display Banner,campaign_interaction
USR_00951,2026-01-13 11:26:14,1,0,0.0,9,Beauty,In-App Push Message,campaign_interaction
USR_00604,2026-01-13 11:47:19,0,0,0.0,6,Sports,Email Newsletter,campaign_interaction
USR_00688,2026-01-13 12:05:34,0,0,0.0,4,Sports,In-App Push Message,campaign_interaction
USR_01520,2026-01-13 12:05:44,1,0,0.0,6,Beauty,Paid Search Ad,campaign_interaction
USR_00385,2026-01-13 12:14:16,1,0,0.0,1,Electronics,Paid Search Ad,campaign_interaction
USR_01573,2026-01-13 12:24:33,1,0,0.0,9,Beauty,Retargeting Display Banner,campaign_interaction
USR_00274,2026-01-13 12:26:06,1,0,0.0,5,Fashion,Retargeting Display Banner,campaign_interaction
USR_00337,2026-01-13 12:32:28,1,1,8321.19,12,Sports,Paid Search Ad,campaign_interaction
USR_00702,2026-01-13 12:50:11,1,0,0.0,6,Beauty,Email Newsletter,campaign_interaction
USR_01016,2026-01-13 13:00:36,1,1,9092.98,4,Home,In-App Push Message,campaign_interaction
USR_01566,2026-01-13 13:07:02,1,0,0.0,2,Fashion,Retargeting Display Banner,campaign_interaction
USR_00023,2026-01-13 13:07:11,1,0,0.0,3,Electronics,In-App Push Message,campaign_interaction
USR_00068,2026-01-13 13:09:13,1,0,0.0,8,Sports,In-App Push Message,campaign_interaction
USR_00712,2026-01-13 13:15:49,1,1,18413.92,5,Beauty,Retargeting Display Banner,campaign_interaction
USR_00155,2026-01-13 13:34:42,1,0,0.0,6,Fashion,Retargeting Display Banner,campaign_interaction
USR_00583,2026-01-13 13:37:46,1,0,0.0,6,Fashion,In-App Push Message,campaign_interaction
USR_00540,2026-01-13 13:40:54,1,0,0.0,10,Sports,Paid Search Ad,campaign_interaction
USR_01248,2026-01-13 14:08:20,1,0,0.0,4,Fashion,Retargeting Display Banner,campaign_interaction
USR_00506,2026-01-13 14:24:31,1,0,0.0,8,Sports,Retargeting Display Banner,campaign_interaction
USR_00072,2026-01-13 14:31:06,1,0,0.0,5,Beauty,In-App Push Message,campaign_interaction
USR_00801,2026-01-13 14:41:36,1,0,0.0,2,Home,Email Newsletter,campaign_interaction
USR_01743,2026-01-13 14:48:48,1,0,0.0,3,Fashion,Paid Search Ad,campaign_interaction
USR_00629,2026-01-13 14:49:48,1,0,0.0,12,Sports,Paid Search Ad,campaign_interaction
USR_00219,2026-01-13 15:08:21,1,0,0.0,1,Home,Retargeting Display Banner,campaign_interaction
USR_01343,2026-01-13 15:14:18,1,0,0.0,3,Electronics,Email Newsletter,campaign_interaction
USR_00309,2026-01-13 15:16:29,1,0,0.0,4,Electronics,In-App Push Message,campaign_interaction
USR_01657,2026-01-13 15:17:53,0,0,0.0,5,Home,Paid Search Ad,campaign_interaction
USR_01747,2026-01-13 15:38:29,1,0,0.0,1,Home,Email Newsletter,campaign_interaction
USR_00110,2026-01-13 15:52:40,1,0,0.0,8,Home,Email Newsletter,campaign_interaction
USR_00461,2026-01-13 16:23:12,1,1,4706.51,9,Sports,In-App Push Message,campaign_interaction
USR_00230,2026-01-13 16:27:16,1,0,0.0,8,Fashion,In-App Push Message,campaign_interaction
USR_00393,2026-01-13 16:42:31,1,0,0.0,12,Beauty,Email Newsletter,campaign_interaction
USR_01160,2026-01-13 16:50:03,1,0,0.0,12,Electronics,Paid Search Ad,campaign_interaction
USR_01981,2026-01-13 16:53:31,1,0,0.0,1,Fashion,Paid Search Ad,campaign_interaction
USR_00356,2026-01-13 16:58:24,1,0,0.0,12,Fashion,Email Newsletter,campaign_interaction
USR_01888,2026-01-13 17:00:04,1,0,0.0,9,Beauty,Paid Search Ad,campaign_interaction
USR_01764,2026-01-13 17:15:11,1,0,0.0,7,Electronics,Paid Search Ad,campaign_interaction
USR_00448,2026-01-13 17:22:51,1,0,0.0,12,Beauty,Retargeting Display Banner,campaign_interaction
USR_00563,2026-01-13 17:24:55,1,0,0.0,1,Fashion,Retargeting Display Banner,campaign_interaction
USR_01709,2026-01-13 17:33:57,1,0,0.0,8,Fashion,Retargeting Display Banner,campaign_interaction
USR_01578,2026-01-13 17:36:36,0,0,0.0,5,Fashion,Email Newsletter,campaign_interaction
USR_01618,2026-01-13 17:44:57,1,0,0.0,12,Fashion,Retargeting Display Banner,campaign_interaction
USR_00033,2026-01-13 17:50:38,1,0,0.0,3,Sports,Email Newsletter,campaign_interaction
USR_01568,2026-01-13 17:52:49,1,0,0.0,4,Fashion,Email Newsletter,campaign_interaction
USR_00031,2026-01-13 17:54:51,1,0,0.0,2,Sports,In-App Push Message,campaign_interaction
USR_00867,2026-01-13 18:13:06,1,0,0.0,8,Sports,Retargeting Display Banner,campaign_interaction
USR_00795,2026-01-13 18:32:04,1,0,0.0,11,Electronics,Email Newsletter,campaign_interaction
USR_00059,2026-01-13 18:48:19,1,1,12915.51,5,Beauty,Retargeting Display Banner,campaign_interaction
USR_01063,2026-01-13 18:48:22,1,0,0.0,7,Sports,Paid Search Ad,campaign_interaction
USR_01636,2026-01-13 18:51:43,1,0,0.0,1,Fashion,Email Newsletter,campaign_interaction
USR_00963,2026-01-13 18:58:17,1,0,0.0,2,Fashion,In-App Push Message,campaign_interaction
USR_01007,2026-01-13 18:58:49,1,0,0.0,12,Fashion,Paid Search Ad,campaign_interaction
USR_00212,2026-01-13 19:01:28,0,0,0.0,2,Beauty,Email Newsletter,campaign_interaction
USR_00554,2026-01-13 19:16:15,1,1,2788.25,8,Electronics,Email Newsletter,campaign_interaction
USR_01591,2026-01-13 19:25:50,1,0,0.0,4,Electronics,In-App Push Message,campaign_interaction
USR_00763,2026-01-13 19:29:26,1,0,0.0,11,Sports,Paid Search Ad,campaign_interaction
USR_00550,2026-01-13 19:38:16,1,0,0.0,7,Beauty,Email Newsletter,campaign_interaction
USR_01319,2026-01-13 19:38:34,0,0,0.0,3,Beauty,Paid Search Ad,campaign_interaction
USR_01856,2026-01-13 19:49:06,1,0,0.0,2,Sports,Email Newsletter,campaign_interaction
USR_01260,2026-01-13 20:00:48,1,0,0.0,9,Electronics,In-App Push Message,campaign_interaction
USR_01054,2026-01-13 20:17:30,1,1,3539.6,3,Fashion,Paid Search Ad,campaign_interaction
USR_00883,2026-01-13 20:26:26,1,0,0.0,9,Electronics,Retargeting Display Banner,campaign_interaction
USR_01965,2026-01-13 20:41:50,0,0,0.0,3,Sports,Email Newsletter,campaign_interaction
USR_01609,2026-01-13 20:45:05,1,1,17995.22,3,Home,In-App Push Message,campaign_interaction
USR_01570,2026-01-13 20:59:46,1,0,0.0,7,Fashion,In-App Push Message,campaign_interaction
USR_01684,2026-01-13 21:10:07,0,0,0.0,9,Beauty,Email Newsletter,campaign_interaction
USR_01405,2026-01-13 21:19:45,1,0,0.0,10,Sports,Email Newsletter,campaign_interaction
USR_01802,2026-01-13 21:28:02,1,1,9138.71,4,Home,Retargeting Display Banner,campaign_interaction
USR_00177,2026-01-13 21:56:58,1,1,14615.04,8,Home,In-App Push Message,campaign_interaction
USR_01823,2026-01-13 21:57:51,1,0,0.0,7,Home,Email Newsletter,campaign_interaction
USR_01449,2026-01-13 22:21:23,1,0,0.0,5,Home,Email Newsletter,campaign_interaction
USR_01460,2026-01-13 22:30:27,1,0,0.0,7,Electronics,Retargeting Display Banner,campaign_interaction
USR_00144,2026-01-13 22:51:50,1,0,0.0,3,Electronics,Email Newsletter,campaign_interaction
USR_01117,2026-01-13 23:08:33,1,0,0.0,5,Fashion,Email Newsletter,campaign_interaction
USR_00804,2026-01-13 23:09:05,1,0,0.0,2,Electronics,Retargeting Display Banner,campaign_interaction
USR_01985,2026-01-13 23:16:32,1,0,0.0,9,Home,In-App Push Message,campaign_interaction
USR_00404,2026-01-13 23:27:10,0,0,0.0,9,Sports,In-App Push Message,campaign_interaction
USR_00071,2026-01-13 23:32:51,1,0,0.0,9,Beauty,In-App Push Message,campaign_interaction
USR_00979,2026-01-13 23:33:38,1,0,0.0,2,Home,In-App Push Message,campaign_interaction
USR_01933,2026-01-13 23:39:17,1,1,7449.63,8,Beauty,Paid Search Ad,campaign_interaction
USR_00776,2026-01-13 23:39:53,1,0,0.0,4,Beauty,Email Newsletter,campaign_interaction
USR_01060,2026-01-13 23:42:33,1,0,0.0,12,Fashion,Paid Search Ad,campaign_interaction
USR_00753,2026-01-13 23:52:47,1,0,0.0,4,Home,Email Newsletter,campaign_interaction
USR_00650,2026-01-14 00:17:19,1,0,0.0,9,Fashion,Paid Search Ad,campaign_interaction
USR_01906,2026-01-14 00:38:19,1,0,0.0,1,Home,Email Newsletter,campaign_interaction
USR_01134,2026-01-14 00:40:39,1,0,0.0,2,Beauty,Retargeting Display Banner,campaign_interaction
USR_00336,2026-01-14 00:47:35,1,1,1780.39,9,Electronics,Email Newsletter,campaign_interaction
USR_01966,2026-01-14 01:41:52,1,0,0.0,9,Fashion,In-App Push Message,campaign_interaction
USR_01781,2026-01-14 01:46:42,1,0,0.0,5,Sports,In-App Push Message,campaign_interaction
USR_01752,2026-01-14 01:53:15,1,0,0.0,11,Home,Paid Search Ad,campaign_interaction
USR_00031,2026-01-14 01:56:50,1,0,0.0,5,Fashion,Email Newsletter,campaign_interaction
USR_01598,2026-01-14 02:14:14,1,0,0.0,7,Fashion,Email Newsletter,campaign_interaction
USR_01464,2026-01-14 02:18:12,0,0,0.0,7,Beauty,In-App Push Message,campaign_interaction
USR_00553,2026-01-14 02:45:17,0,0,0.0,8,Beauty,Paid Search Ad,campaign_interaction
USR_01598,2026-01-14 03:31:00,1,0,0.0,11,Beauty,In-App Push Message,campaign_interaction
USR_00912,2026-01-14 03:32:13,1,0,0.0,7,Electronics,In-App Push Message,campaign_interaction
USR_00888,2026-01-14 03:32:53,1,0,0.0,6,Beauty,Email Newsletter,campaign_interaction
USR_01535,2026-01-14 03:34:15,1,1,3072.1,11,Electronics,Paid Search Ad,campaign_interaction
USR_01599,2026-01-14 03:35:28,1,0,0.0,8,Sports,Retargeting Display Banner,campaign_interaction
USR_01153,2026-01-14 03:49:33,1,0,0.0,4,Sports,Retargeting Display Banner,campaign_interaction
USR_01378,2026-01-14 03:51:18,1,0,0.0,3,Fashion,Paid Search Ad,campaign_interaction
USR_00997,2026-01-14 03:58:13,1,0,0.0,10,Beauty,Email Newsletter,campaign_interaction
USR_01374,2026-01-14 03:58:41,1,0,0.0,3,Electronics,In-App Push Message,campaign_interaction
USR_00805,2026-01-14 04:08:01,1,0,0.0,7,Beauty,Email Newsletter,campaign_interaction
USR_00466,2026-01-14 04:21:06,1,0,0.0,3,Beauty,Paid Search Ad,campaign_interaction
USR_00666,2026-01-14 04:36:19,1,0,0.0,9,Electronics,Paid Search Ad,campaign_interaction
USR_00552,2026-01-14 04:48:53,1,1,12147.75,10,Fashion,Paid Search Ad,campaign_interaction
USR_01732,2026-01-14 04:54:43,1,0,0.0,7,Sports,Email Newsletter,campaign_interaction
USR_01968,2026-01-14 05:14:41,1,0,0.0,5,Home,Email Newsletter,campaign_interaction
USR_01387,2026-01-14 05:28:03,0,0,0.0,1,Electronics,Retargeting Display Banner,campaign_interaction
USR_00446,2026-01-14 05:33:34,1,0,0.0,8,Electronics,Paid Search Ad,campaign_interaction
USR_01800,2026-01-14 05:45:10,1,0,0.0,3,Sports,Retargeting Display Banner,campaign_interaction
USR_01186,2026-01-14 05:48:00,1,0,0.0,9,Fashion,Retargeting Display Banner,campaign_interaction
USR_00477,2026-01-14 05:49:38,0,0,0.0,7,Sports,In-App Push Message,campaign_interaction
USR_00821,2026-01-14 05:51:42,1,0,0.0,10,Sports,In-App Push Message,campaign_interaction
USR_01896,2026-01-14 06:17:23,0,0,0.0,6,Beauty,Paid Search Ad,campaign_interaction
USR_01519,2026-01-14 06:26:06,0,0,0.0,1,Beauty,Paid Search Ad,campaign_interaction
USR_00119,2026-01-14 06:28:39,1,1,14596.22,12,Electronics,Email Newsletter,campaign_interaction
USR_00199,2026-01-14 06:35:59,0,0,0.0,5,Sports,Retargeting Display Banner,campaign_interaction
USR_00709,2026-01-14 06:55:54,1,1,14102.77,10,Beauty,Email Newsletter,campaign_interaction
USR_01698,2026-01-14 06:57:10,0,0,0.0,8,Fashion,Retargeting Display Banner,campaign_interaction
USR_00796,2026-01-14 06:57:51,1,0,0.0,2,Sports,Email Newsletter,campaign_interaction
USR_01785,2026-01-14 07:08:30,0,0,0.0,6,Beauty,Retargeting Display Banner,campaign_interaction
USR_01329,2026-01-14 07:15:31,1,0,0.0,9,Home,In-App Push Message,campaign_interaction
USR_01778,2026-01-14 07:42:59,1,0,0.0,9,Sports,Paid Search Ad,campaign_interaction
USR_00480,2026-01-14 07:45:16,1,1,12518.98,2,Home,Paid Search Ad,campaign_interaction
USR_01452,2026-01-14 07:48:42,1,0,0.0,9,Home,Retargeting Display Banner,campaign_interaction
USR_01709,2026-01-14 08:06:55,1,0,0.0,11,Fashion,Paid Search Ad,campaign_interaction
USR_01762,2026-01-14 08:49:13,1,0,0.0,1,Sports,Paid Search Ad,campaign_interaction
USR_01607,2026-01-14 08:49:44,1,0,0.0,9,Beauty,Paid Search Ad,campaign_interaction
USR_00236,2026-01-14 09:10:40,1,0,0.0,11,Sports,Email Newsletter,campaign_interaction
USR_00085,2026-01-14 09:18:35,1,0,0.0,6,Fashion,Retargeting Display Banner,campaign_interaction
USR_01894,2026-01-14 09:30:20,1,1,16401.29,4,Fashion,In-App Push Message,campaign_interaction
USR_00924,2026-01-14 09:34:18,1,0,0.0,6,Electronics,In-App Push Message,campaign_interaction
USR_01382,2026-01-14 09:37:12,1,0,0.0,7,Home,Retargeting Display Banner,campaign_interaction
USR_01387,2026-01-14 09:46:51,1,0,0.0,2,Sports,In-App Push Message,campaign_interaction
USR_00556,2026-01-14 10:02:12,0,0,0.0,11,Sports,Paid Search Ad,campaign_interaction
USR_00694,2026-01-14 10:35:30,1,0,0.0,9,Home,Email Newsletter,campaign_interaction
USR_01751,2026-01-14 10:39:57,1,0,0.0,11,Beauty,Email Newsletter,campaign_interaction
USR_01753,2026-01-14 10:40:22,0,0,0.0,8,Beauty,In-App Push Message,campaign_interaction
USR_01389,2026-01-14 10:56:08,1,0,0.0,3,Beauty,In-App Push Message,campaign_interaction
USR_00222,2026-01-14 11:17:22,1,1,16300.86,11,Electronics,Paid Search Ad,campaign_interaction
USR_00961,2026-01-14 11:42:17,1,0,0.0,1,Fashion,Paid Search Ad,campaign_interaction
USR_00931,2026-01-14 11:43:50,1,0,0.0,2,Beauty,In-App Push Message,campaign_interaction
